Kpi;From;To;Algorithm;NoOfValues;Result;Orig
%AntibioticsWithinOneHourTotalNotPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;406.0;0.9852216748768473;12.903225806451612
%AntibioticsWithinOneHourTotalNotPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;3.441844204533696;10.493827160493826
%AntibioticsWithinOneHourTotalNotPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;460.0;3.260869565217391;10.493827160493826
%AntibioticsWithinOneHourTotalNotPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;14.894574088038112;12.676056338028168
%AntibioticsWithinOneHourTotalNotPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;421.0;3.5629453681710213;12.676056338028168
%AntibioticsWithinOneHourTotalNotPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;19.28061646368113;11.797752808988763
%AntibioticsWithinOneHourTotalNotPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;498.0;2.8112449799196786;11.797752808988763
%AntibioticsWithinOneHourTotalNotPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;9.915525173404523;14.893617021276595
%AntibioticsWithinOneHourTotalNotPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;467.0;0.8565310492505354;14.893617021276595
%AntibioticsWithinOneHourTotalNotPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;7.0456415277000835;10.144927536231885
%AntibioticsWithinOneHourTotalNotPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;448.0;0.8928571428571428;10.144927536231885
%AntibioticsWithinOneHourTotalNotPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;0.9553226162135843;14.912280701754385
%AntibioticsWithinOneHourTotalNotPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;461.0;1.3015184381778742;14.912280701754385
%AntibioticsWithinOneHourTotalNotPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;11.045757151360181;9.30232558139535
%AntibioticsWithinOneHourTotalNotPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;411.0;2.18978102189781;9.30232558139535
%AntibioticsWithinOneHourTotalNotPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;0.0;11.11111111111111
%AntibioticsWithinOneHourTotalNotPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;489.0;3.067484662576687;11.11111111111111
%AntibioticsWithinOneHourTotalNotPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;4.075735260162997;18.75
%AntibioticsWithinOneHourTotalNotPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;452.0;2.8761061946902653;18.75
%AntibioticsWithinOneHourTotalNotPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;0.0;8.333333333333332
%AntibioticsWithinOneHourTotalNotPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;450.0;3.3333333333333335;8.333333333333332
%AntibioticsWithinOneHourTotalNotPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;0.0;0.0
%AntibioticsWithinOneHourTotalNotPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;69.0;1.4492753623188406;0.0
%AntibioticsWithinOneHourTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;0.0;7.142857142857142
%AntibioticsWithinOneHourTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;204.0;1.4705882352941175;7.142857142857142
%AntibioticsWithinOneHourTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;0.5501132974924913;19.230769230769234
%AntibioticsWithinOneHourTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;454.0;1.3215859030837005;19.230769230769234
%AntibioticsWithinOneHourTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;18.744879377249596;18.085106382978726
%AntibioticsWithinOneHourTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;490.0;1.2244897959183674;18.085106382978726
%AntibioticsWithinOneHourTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;0.0;17.857142857142858
%AntibioticsWithinOneHourTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;475.0;1.4736842105263157;17.857142857142858
%AntibioticsWithinOneHourTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;0.0;16.176470588235293
%AntibioticsWithinOneHourTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;549.0;1.4571948998178506;16.176470588235293
%AntibioticsWithinOneHourTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;13.776293848726931;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;553.0;1.4466546112115732;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;13.869510459169637;12.087912087912088
%AntibioticsWithinOneHourTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;586.0;1.3651877133105803;12.087912087912088
%AntibioticsWithinOneHourTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;9.947437427972462;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;571.0;1.4010507880910683;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;32.12789103893146;12.903225806451612
%AntibioticsWithinOneHourTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;621.0;1.7713365539452495;12.903225806451612
%AntibioticsWithinOneHourTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;0.0;10.493827160493826
%AntibioticsWithinOneHourTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;607.0;1.8121911037891267;10.493827160493826
%AntibioticsWithinOneHourTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;12.811657853799229;12.676056338028168
%AntibioticsWithinOneHourTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;601.0;1.6638935108153077;12.676056338028168
%AntibioticsWithinOneHourTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;0.4823765771827194;11.797752808988763
%AntibioticsWithinOneHourTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;607.0;1.9769357495881383;11.797752808988763
%AntibioticsWithinOneHourTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;19.74386363899919;14.893617021276595
%AntibioticsWithinOneHourTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;567.0;0.8818342151675485;14.893617021276595
%AntibioticsWithinOneHourTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;3.557865657083046;10.144927536231885
%AntibioticsWithinOneHourTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;603.0;0.8291873963515755;10.144927536231885
%AntibioticsWithinOneHourTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;11.82909544433814;14.912280701754385
%AntibioticsWithinOneHourTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;575.0;1.0434782608695654;14.912280701754385
%AntibioticsWithinOneHourTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;12.343219444569108;9.30232558139535
%AntibioticsWithinOneHourTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;565.0;1.238938053097345;9.30232558139535
%AntibioticsWithinOneHourTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;10.213806168216616;11.11111111111111
%AntibioticsWithinOneHourTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;585.0;1.3675213675213675;11.11111111111111
%AntibioticsWithinOneHourTotalPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;0.0;18.75
%AntibioticsWithinOneHourTotalPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;588.0;1.1904761904761905;18.75
%AntibioticsWithinOneHourTotalPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;50.0;8.333333333333332
%AntibioticsWithinOneHourTotalPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;623.0;2.086677367576244;8.333333333333332
%AntibioticsWithinOneHourTotalPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;0.0;0.0
%AntibioticsWithinOneHourTotalPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;85.0;0.0;0.0
%AntibioticsWithinOneHourTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;0.0;7.142857142857142
%AntibioticsWithinOneHourTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;NaN;NaN;7.142857142857142
%AntibioticsWithinOneHourTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;9.101254186696881;19.230769230769234
%AntibioticsWithinOneHourTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;NaN;NaN;19.230769230769234
%AntibioticsWithinOneHourTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;23.347515848274806;18.085106382978726
%AntibioticsWithinOneHourTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;NaN;NaN;18.085106382978726
%AntibioticsWithinOneHourTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;24.037513857478004;17.857142857142858
%AntibioticsWithinOneHourTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;NaN;NaN;17.857142857142858
%AntibioticsWithinOneHourTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;12.796610386179191;16.176470588235293
%AntibioticsWithinOneHourTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;NaN;NaN;16.176470588235293
%AntibioticsWithinOneHourTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;6.5279787361200645;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;NaN;NaN;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;7.828239705867578;12.087912087912088
%AntibioticsWithinOneHourTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;NaN;NaN;12.087912087912088
%AntibioticsWithinOneHourTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;21.52709843671485;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;NaN;NaN;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;9.956682745196536;12.903225806451612
%AntibioticsWithinOneHourTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;NaN;NaN;12.903225806451612
%AntibioticsWithinOneHourTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;9.428293960620012;10.493827160493826
%AntibioticsWithinOneHourTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;NaN;NaN;10.493827160493826
%AntibioticsWithinOneHourTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;22.37401736756449;12.676056338028168
%AntibioticsWithinOneHourTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;NaN;NaN;12.676056338028168
%AntibioticsWithinOneHourTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;17.696253778321438;11.797752808988763
%AntibioticsWithinOneHourTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;NaN;NaN;11.797752808988763
%AntibioticsWithinOneHourTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;0.0;14.893617021276595
%AntibioticsWithinOneHourTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;NaN;NaN;14.893617021276595
%AntibioticsWithinOneHourTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;17.45505782688194;10.144927536231885
%AntibioticsWithinOneHourTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;NaN;NaN;10.144927536231885
%AntibioticsWithinOneHourTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;12.082573897070601;14.912280701754385
%AntibioticsWithinOneHourTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;NaN;NaN;14.912280701754385
%AntibioticsWithinOneHourTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;11.851568427253154;9.30232558139535
%AntibioticsWithinOneHourTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;NaN;NaN;9.30232558139535
%AntibioticsWithinOneHourTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;17.643378235182322;11.11111111111111
%AntibioticsWithinOneHourTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;NaN;NaN;11.11111111111111
%AntibioticsWithinOneHourTotalPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;50.0;18.75
%AntibioticsWithinOneHourTotalPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;NaN;NaN;18.75
%AntibioticsWithinOneHourTotalPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;50.0;8.333333333333332
%AntibioticsWithinOneHourTotalPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;NaN;NaN;8.333333333333332
%AntibioticsWithinOneHourTotalPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;0.0;0.0
%AntibioticsWithinOneHourTotalPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;NaN;NaN;0.0
%AntibioticsWithinOneHourTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;0.0;7.142857142857142
%AntibioticsWithinOneHourTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;NaN;NaN;7.142857142857142
%AntibioticsWithinOneHourTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;0.9405755628976284;19.230769230769234
%AntibioticsWithinOneHourTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;NaN;NaN;19.230769230769234
%AntibioticsWithinOneHourTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;44.76101236485254;18.085106382978726
%AntibioticsWithinOneHourTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;NaN;NaN;18.085106382978726
%AntibioticsWithinOneHourTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;21.44239031996126;17.857142857142858
%AntibioticsWithinOneHourTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;NaN;NaN;17.857142857142858
%AntibioticsWithinOneHourTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;18.581315954494098;16.176470588235293
%AntibioticsWithinOneHourTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;NaN;NaN;16.176470588235293
%AntibioticsWithinOneHourTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;14.677462281670312;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;NaN;NaN;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;14.573682523473778;12.087912087912088
%AntibioticsWithinOneHourTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;NaN;NaN;12.087912087912088
%AntibioticsWithinOneHourTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;13.743447370768965;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;NaN;NaN;12.0
%AntibioticsWithinOneHourTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;11.007774178330555;12.903225806451612
%AntibioticsWithinOneHourTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;NaN;NaN;12.903225806451612
%AntibioticsWithinOneHourTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;10.09965801198511;10.493827160493826
%AntibioticsWithinOneHourTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;NaN;NaN;10.493827160493826
%AntibioticsWithinOneHourTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;0.0;12.676056338028168
%AntibioticsWithinOneHourTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;NaN;NaN;12.676056338028168
%AntibioticsWithinOneHourTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;21.776286119565537;11.797752808988763
%AntibioticsWithinOneHourTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;NaN;NaN;11.797752808988763
%AntibioticsWithinOneHourTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;19.617732104150978;14.893617021276595
%AntibioticsWithinOneHourTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;NaN;NaN;14.893617021276595
%AntibioticsWithinOneHourTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;9.643898695018633;10.144927536231885
%AntibioticsWithinOneHourTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;NaN;NaN;10.144927536231885
%AntibioticsWithinOneHourTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;4.755756232625296;14.912280701754385
%AntibioticsWithinOneHourTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;NaN;NaN;14.912280701754385
%AntibioticsWithinOneHourTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;19.79312187733421;9.30232558139535
%AntibioticsWithinOneHourTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;NaN;NaN;9.30232558139535
%AntibioticsWithinOneHourTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;0.0;11.11111111111111
%AntibioticsWithinOneHourTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;NaN;NaN;11.11111111111111
%AntibioticsWithinOneHourTotalPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;19.211311201070068;18.75
%AntibioticsWithinOneHourTotalPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;NaN;NaN;18.75
%AntibioticsWithinOneHourTotalPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;50.0;8.333333333333332
%AntibioticsWithinOneHourTotalPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;NaN;NaN;8.333333333333332
%AntibioticsWithinOneHourTotalPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;0.0;0.0
%AntibioticsWithinOneHourTotalPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;NaN;NaN;0.0
%AntibioticsWithinOneHourTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;14.166407701926603;7.142857142857142
%AntibioticsWithinOneHourTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;NaN;NaN;7.142857142857142
%AntibioticsWithinOneHourTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;17.184850068943362;19.230769230769234
%AntibioticsWithinOneHourTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;NaN;NaN;19.230769230769234
%AntibioticsWithinOneHourTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;16.43215756471232;18.085106382978726
%AntibioticsWithinOneHourTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;NaN;NaN;18.085106382978726
%AntibioticsWithinOneHourTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;1.1548257928282688;17.857142857142858
%AntibioticsWithinOneHourTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;NaN;NaN;17.857142857142858
